sampleid,pond_id,taxon,biomass,doy,treatment,period,group
E20C230,C,Asplanchnopus,0,230,pulsed,postpulse2,Rotifer
E20C230,C,Brachionus,0,230,pulsed,postpulse2,Rotifer
E20C230,C,Conochilus,0,230,pulsed,postpulse2,Rotifer
E20C230,C,Euchlanis,0,230,pulsed,postpulse2,Rotifer
E20C230,C,Filinia,0,230,pulsed,postpulse2,Rotifer
E20C230,C,Gastropus,0,230,pulsed,postpulse2,Rotifer
E20C230,C,Hexarthra,0,230,pulsed,postpulse2,Rotifer
E20C230,C,Kellicottia,0,230,pulsed,postpulse2,Rotifer
E20C230,C,Keratella.cochlearis,0.104900138410519,230,pulsed,postpulse2,Rotifer
E20C230,C,Keratella.quadrata,0,230,pulsed,postpulse2,Rotifer
E20C230,C,Lecane,0,230,pulsed,postpulse2,Rotifer
E20C230,C,Lepadella,0,230,pulsed,postpulse2,Rotifer
E20C230,C,Macrochaetus,0,230,pulsed,postpulse2,Rotifer
E20C230,C,Monostyla,0,230,pulsed,postpulse2,Rotifer
E20C230,C,Mytilina,0,230,pulsed,postpulse2,Rotifer
E20C230,C,Notholca,0,230,pulsed,postpulse2,Rotifer
E20C230,C,Platyias,0,230,pulsed,postpulse2,Rotifer
E20C230,C,Ploesoma,0,230,pulsed,postpulse2,Rotifer
E20C230,C,Polyarthra,0.521188424849794,230,pulsed,postpulse2,Rotifer
E20C230,C,Pompholyx,0,230,pulsed,postpulse2,Rotifer
E20C230,C,Synchaeta,0,230,pulsed,postpulse2,Rotifer
E20C230,C,Testudinella,0,230,pulsed,postpulse2,Rotifer
E20C230,C,Trichocerca,0,230,pulsed,postpulse2,Rotifer
E20C230,C,Trichotria,0,230,pulsed,postpulse2,Rotifer
E20C230,C,Ostracod,0,230,pulsed,postpulse2,Ostracod
E20C234,C,Alona,0,234,pulsed,postpulse2,SmCladocera
E20C234,C,Alonella,0,234,pulsed,postpulse2,SmCladocera
E20C234,C,Bosmina,0,234,pulsed,postpulse2,Bosmina
E20C234,C,Camptocercus,0,234,pulsed,postpulse2,LgCladocera
E20C234,C,Ceriodaphnia,0,234,pulsed,postpulse2,Ceriodaphnia
E20C234,C,Chydorus,0,234,pulsed,postpulse2,Chydorus
E20C234,C,Daphnia,0,234,pulsed,postpulse2,Daphnia
E20C234,C,Daphnia.lumholtzi,0,234,pulsed,postpulse2,LgCladocera
E20C234,C,Diaphanosoma,0,234,pulsed,postpulse2,LgCladocera
E20C234,C,Graptoleberis,0,234,pulsed,postpulse2,LgCladocera
E20C234,C,Leptodora,0,234,pulsed,postpulse2,LgCladocera
E20C234,C,Moina,0,234,pulsed,postpulse2,LgCladocera
E20C234,C,Pleuroxus,0,234,pulsed,postpulse2,SmCladocera
E20C234,C,Scapholeberis,0,234,pulsed,postpulse2,LgCladocera
E20C234,C,Simocephalus,0,234,pulsed,postpulse2,Simocephalus
E20C234,C,Calanoida,0,234,pulsed,postpulse2,Calanoid
E20C234,C,Cyclopoida,0,234,pulsed,postpulse2,Cyclopoid
E20C234,C,Nauplii,1.31890243792379,234,pulsed,postpulse2,Nauplii
E20C234,C,Anuraeopsis,0,234,pulsed,postpulse2,Rotifer
E20C234,C,Ascomorpha,0,234,pulsed,postpulse2,Rotifer
E20C234,C,Asplanchna,0,234,pulsed,postpulse2,Rotifer
E20C234,C,Asplanchnopus,0,234,pulsed,postpulse2,Rotifer
E20C234,C,Brachionus,0,234,pulsed,postpulse2,Rotifer
E20C234,C,Conochilus,0,234,pulsed,postpulse2,Rotifer
E20C234,C,Euchlanis,0,234,pulsed,postpulse2,Rotifer
E20C234,C,Filinia,0,234,pulsed,postpulse2,Rotifer
E20C234,C,Gastropus,0,234,pulsed,postpulse2,Rotifer
E20C234,C,Hexarthra,0,234,pulsed,postpulse2,Rotifer
E20C234,C,Kellicottia,0,234,pulsed,postpulse2,Rotifer
E20C234,C,Keratella.cochlearis,0.194014086951689,234,pulsed,postpulse2,Rotifer
E20C234,C,Keratella.quadrata,0,234,pulsed,postpulse2,Rotifer
E20C234,C,Lecane,0,234,pulsed,postpulse2,Rotifer
E20C234,C,Lepadella,0,234,pulsed,postpulse2,Rotifer
E20C234,C,Macrochaetus,0,234,pulsed,postpulse2,Rotifer
E20C234,C,Monostyla,0,234,pulsed,postpulse2,Rotifer
E20C234,C,Mytilina,0,234,pulsed,postpulse2,Rotifer
E20C234,C,Notholca,0,234,pulsed,postpulse2,Rotifer
E20C234,C,Platyias,0,234,pulsed,postpulse2,Rotifer
E20C234,C,Ploesoma,0,234,pulsed,postpulse2,Rotifer
E20C234,C,Polyarthra,0.771094487366372,234,pulsed,postpulse2,Rotifer
E20C234,C,Pompholyx,0,234,pulsed,postpulse2,Rotifer
E20C234,C,Synchaeta,0,234,pulsed,postpulse2,Rotifer
E20C234,C,Testudinella,0,234,pulsed,postpulse2,Rotifer
E20C234,C,Trichocerca,0,234,pulsed,postpulse2,Rotifer
E20C234,C,Trichotria,0,234,pulsed,postpulse2,Rotifer
E20C234,C,Ostracod,0,234,pulsed,postpulse2,Ostracod
E20C241,C,Alona,0,241,pulsed,postpulse2,SmCladocera
E20C241,C,Alonella,0,241,pulsed,postpulse2,SmCladocera
E20C241,C,Bosmina,0,241,pulsed,postpulse2,Bosmina
E20C241,C,Camptocercus,0,241,pulsed,postpulse2,LgCladocera
E20C241,C,Ceriodaphnia,0,241,pulsed,postpulse2,Ceriodaphnia
E20C241,C,Chydorus,0,241,pulsed,postpulse2,Chydorus
E20C241,C,Daphnia,0,241,pulsed,postpulse2,Daphnia
E20C241,C,Daphnia.lumholtzi,0,241,pulsed,postpulse2,LgCladocera
E20C241,C,Diaphanosoma,0,241,pulsed,postpulse2,LgCladocera
E20C241,C,Graptoleberis,0,241,pulsed,postpulse2,LgCladocera
E20C241,C,Leptodora,0,241,pulsed,postpulse2,LgCladocera
E20C241,C,Moina,0,241,pulsed,postpulse2,LgCladocera
E20C241,C,Pleuroxus,0,241,pulsed,postpulse2,SmCladocera
E20C241,C,Scapholeberis,0,241,pulsed,postpulse2,LgCladocera
E20C241,C,Simocephalus,0,241,pulsed,postpulse2,Simocephalus
E20C241,C,Calanoida,0,241,pulsed,postpulse2,Calanoid
E20C241,C,Cyclopoida,1.3364440335079,241,pulsed,postpulse2,Cyclopoid
E20C241,C,Nauplii,3.87745131066894,241,pulsed,postpulse2,Nauplii
E20C241,C,Anuraeopsis,0,241,pulsed,postpulse2,Rotifer
E20C241,C,Ascomorpha,0.211459193849204,241,pulsed,postpulse2,Rotifer
E20C241,C,Asplanchna,0,241,pulsed,postpulse2,Rotifer
E20C241,C,Asplanchnopus,0,241,pulsed,postpulse2,Rotifer
E20C241,C,Brachionus,0,241,pulsed,postpulse2,Rotifer
E20C241,C,Conochilus,0,241,pulsed,postpulse2,Rotifer
E20C241,C,Euchlanis,0,241,pulsed,postpulse2,Rotifer
E20C241,C,Filinia,0.0550346544763186,241,pulsed,postpulse2,Rotifer
E20C241,C,Gastropus,0,241,pulsed,postpulse2,Rotifer
E20C241,C,Hexarthra,0,241,pulsed,postpulse2,Rotifer
E20C241,C,Kellicottia,0,241,pulsed,postpulse2,Rotifer
E20C241,C,Keratella.cochlearis,0.152735119193713,241,pulsed,postpulse2,Rotifer
E20C241,C,Keratella.quadrata,0,241,pulsed,postpulse2,Rotifer
E20C241,C,Lecane,0,241,pulsed,postpulse2,Rotifer
E20C241,C,Lepadella,0,241,pulsed,postpulse2,Rotifer
E20C241,C,Macrochaetus,0,241,pulsed,postpulse2,Rotifer
E20C241,C,Monostyla,0,241,pulsed,postpulse2,Rotifer
E20C241,C,Mytilina,0,241,pulsed,postpulse2,Rotifer
E20C241,C,Notholca,0,241,pulsed,postpulse2,Rotifer
E20C241,C,Platyias,0,241,pulsed,postpulse2,Rotifer
E20C241,C,Ploesoma,0,241,pulsed,postpulse2,Rotifer
E20C241,C,Polyarthra,2.4461215751731,241,pulsed,postpulse2,Rotifer
E20C241,C,Pompholyx,0.0979304688504425,241,pulsed,postpulse2,Rotifer
E20C241,C,Synchaeta,0,241,pulsed,postpulse2,Rotifer
E20C241,C,Testudinella,0,241,pulsed,postpulse2,Rotifer
E20C241,C,Trichocerca,2.57719672836531,241,pulsed,postpulse2,Rotifer
E20C241,C,Trichotria,0,241,pulsed,postpulse2,Rotifer
E20C241,C,Ostracod,0,241,pulsed,postpulse2,Ostracod
E20D143,D,Alona,0,143,reference,prepulse,SmCladocera
E20D143,D,Alonella,0,143,reference,prepulse,SmCladocera
E20D143,D,Bosmina,0,143,reference,prepulse,Bosmina
E20D143,D,Camptocercus,0,143,reference,prepulse,LgCladocera
E20D143,D,Ceriodaphnia,0,143,reference,prepulse,Ceriodaphnia
E20D143,D,Chydorus,0,143,reference,prepulse,Chydorus
E20D143,D,Daphnia,0,143,reference,prepulse,Daphnia
E20D143,D,Daphnia.lumholtzi,0,143,reference,prepulse,LgCladocera
E20D143,D,Diaphanosoma,0,143,reference,prepulse,LgCladocera
E20D143,D,Graptoleberis,0,143,reference,prepulse,LgCladocera
E20D143,D,Leptodora,0,143,reference,prepulse,LgCladocera
E20D143,D,Moina,0,143,reference,prepulse,LgCladocera
E20D143,D,Pleuroxus,0,143,reference,prepulse,SmCladocera
E20D143,D,Scapholeberis,0,143,reference,prepulse,LgCladocera
E20D143,D,Simocephalus,0,143,reference,prepulse,Simocephalus
E20D143,D,Calanoida,0,143,reference,prepulse,Calanoid
E20D143,D,Cyclopoida,16.9151943183118,143,reference,prepulse,Cyclopoid
E20D143,D,Nauplii,12.2812502840127,143,reference,prepulse,Nauplii
E20D143,D,Anuraeopsis,0,143,reference,prepulse,Rotifer
E20D143,D,Ascomorpha,0,143,reference,prepulse,Rotifer
E20D143,D,Asplanchna,0,143,reference,prepulse,Rotifer
E20D143,D,Asplanchnopus,0,143,reference,prepulse,Rotifer
E20D143,D,Brachionus,0,143,reference,prepulse,Rotifer
E20D143,D,Conochilus,0,143,reference,prepulse,Rotifer
E20D143,D,Euchlanis,0,143,reference,prepulse,Rotifer
E20D143,D,Filinia,0,143,reference,prepulse,Rotifer
E20D143,D,Gastropus,0,143,reference,prepulse,Rotifer
E20D143,D,Hexarthra,0,143,reference,prepulse,Rotifer
E20D143,D,Kellicottia,0,143,reference,prepulse,Rotifer
E20D143,D,Keratella.cochlearis,0.436625735070301,143,reference,prepulse,Rotifer
E20D143,D,Keratella.quadrata,0,143,reference,prepulse,Rotifer
E20D143,D,Lecane,0,143,reference,prepulse,Rotifer
E20D143,D,Lepadella,0,143,reference,prepulse,Rotifer
E20D143,D,Macrochaetus,0,143,reference,prepulse,Rotifer
E20D143,D,Monostyla,0,143,reference,prepulse,Rotifer
E20D143,D,Mytilina,0,143,reference,prepulse,Rotifer
E20D143,D,Notholca,0,143,reference,prepulse,Rotifer
E20D143,D,Platyias,8.24699243893805,143,reference,prepulse,Rotifer
E20D143,D,Ploesoma,0,143,reference,prepulse,Rotifer
E20D143,D,Polyarthra,8.75304098747928,143,reference,prepulse,Rotifer
E20D143,D,Pompholyx,0,143,reference,prepulse,Rotifer
E20D143,D,Synchaeta,10.2749777172042,143,reference,prepulse,Rotifer
E20D143,D,Testudinella,0,143,reference,prepulse,Rotifer
E20D143,D,Trichocerca,0,143,reference,prepulse,Rotifer
E20D143,D,Trichotria,0,143,reference,prepulse,Rotifer
E20D143,D,Ostracod,0.715912885635678,143,reference,prepulse,Ostracod
E20D150,D,Alona,0,150,reference,prepulse,SmCladocera
E20D150,D,Alonella,0,150,reference,prepulse,SmCladocera
E20D150,D,Bosmina,0,150,reference,prepulse,Bosmina
E20D150,D,Camptocercus,0,150,reference,prepulse,LgCladocera
E20D150,D,Ceriodaphnia,1.87455890174016,150,reference,prepulse,Ceriodaphnia
E20D150,D,Chydorus,6.96756652782286,150,reference,prepulse,Chydorus
E20D150,D,Daphnia,7.83731180232779,150,reference,prepulse,Daphnia
E20D150,D,Daphnia.lumholtzi,0,150,reference,prepulse,LgCladocera
E20D150,D,Diaphanosoma,0,150,reference,prepulse,LgCladocera
E20D150,D,Graptoleberis,0,150,reference,prepulse,LgCladocera
E20D150,D,Leptodora,0,150,reference,prepulse,LgCladocera
E20D150,D,Moina,0,150,reference,prepulse,LgCladocera
E20D150,D,Pleuroxus,0,150,reference,prepulse,SmCladocera
E20D150,D,Scapholeberis,0,150,reference,prepulse,LgCladocera
E20D150,D,Simocephalus,0,150,reference,prepulse,Simocephalus
E20D150,D,Calanoida,7.91472916615194,150,reference,prepulse,Calanoid
E20D150,D,Cyclopoida,42.5590668409083,150,reference,prepulse,Cyclopoid
E20D150,D,Nauplii,25.3163393001401,150,reference,prepulse,Nauplii
E20D150,D,Anuraeopsis,0,150,reference,prepulse,Rotifer
E20D150,D,Ascomorpha,0,150,reference,prepulse,Rotifer
E20D150,D,Asplanchna,0,150,reference,prepulse,Rotifer
E20D150,D,Asplanchnopus,0,150,reference,prepulse,Rotifer
E20D150,D,Brachionus,0,150,reference,prepulse,Rotifer
E20D150,D,Conochilus,0,150,reference,prepulse,Rotifer
E20D150,D,Euchlanis,0,150,reference,prepulse,Rotifer
E20D150,D,Filinia,0,150,reference,prepulse,Rotifer
E20D150,D,Gastropus,0,150,reference,prepulse,Rotifer
E20D150,D,Hexarthra,0,150,reference,prepulse,Rotifer
E20D150,D,Kellicottia,0,150,reference,prepulse,Rotifer
E20D150,D,Keratella.cochlearis,0.315040589210846,150,reference,prepulse,Rotifer
E20D150,D,Keratella.quadrata,0.212096956932212,150,reference,prepulse,Rotifer
E20D150,D,Lecane,0,150,reference,prepulse,Rotifer
E20D150,D,Lepadella,0,150,reference,prepulse,Rotifer
E20D150,D,Macrochaetus,0,150,reference,prepulse,Rotifer
E20D150,D,Monostyla,0,150,reference,prepulse,Rotifer
E20D150,D,Mytilina,0,150,reference,prepulse,Rotifer
E20D150,D,Notholca,0,150,reference,prepulse,Rotifer
E20D150,D,Platyias,6.38907948246372,150,reference,prepulse,Rotifer
E20D150,D,Ploesoma,0,150,reference,prepulse,Rotifer
E20D150,D,Polyarthra,1.18138654856637,150,reference,prepulse,Rotifer
E20D150,D,Pompholyx,0,150,reference,prepulse,Rotifer
E20D150,D,Synchaeta,0.557814516863717,150,reference,prepulse,Rotifer
E20D150,D,Testudinella,0,150,reference,prepulse,Rotifer
E20D150,D,Trichocerca,0,150,reference,prepulse,Rotifer
E20D150,D,Trichotria,0,150,reference,prepulse,Rotifer
E20D150,D,Ostracod,0,150,reference,prepulse,Ostracod
E20D157,D,Alona,0,157,reference,prepulse,SmCladocera
E20D157,D,Alonella,0,157,reference,prepulse,SmCladocera
E20D157,D,Bosmina,13.0387910412475,157,reference,prepulse,Bosmina
E20D157,D,Camptocercus,0,157,reference,prepulse,LgCladocera
E20D157,D,Ceriodaphnia,0,157,reference,prepulse,Ceriodaphnia
E20D157,D,Chydorus,11.0323289897484,157,reference,prepulse,Chydorus
E20D157,D,Daphnia,0,157,reference,prepulse,Daphnia
E20D157,D,Daphnia.lumholtzi,0,157,reference,prepulse,LgCladocera
E20D157,D,Diaphanosoma,0,157,reference,prepulse,LgCladocera
E20D157,D,Graptoleberis,0,157,reference,prepulse,LgCladocera
E20D157,D,Leptodora,0,157,reference,prepulse,LgCladocera
E20D157,D,Moina,0,157,reference,prepulse,LgCladocera
E20D157,D,Pleuroxus,0,157,reference,prepulse,SmCladocera
E20D157,D,Scapholeberis,0,157,reference,prepulse,LgCladocera
E20D157,D,Simocephalus,0,157,reference,prepulse,Simocephalus
E20D157,D,Calanoida,75.2398126523015,157,reference,prepulse,Calanoid
E20D157,D,Cyclopoida,0,157,reference,prepulse,Cyclopoid
E20D157,D,Nauplii,11.3956340018854,157,reference,prepulse,Nauplii
E20D157,D,Anuraeopsis,0,157,reference,prepulse,Rotifer
E20D157,D,Ascomorpha,0,157,reference,prepulse,Rotifer
E20D157,D,Asplanchna,0,157,reference,prepulse,Rotifer
E20D157,D,Asplanchnopus,0,157,reference,prepulse,Rotifer
E20D157,D,Brachionus,0,157,reference,prepulse,Rotifer
E20D157,D,Conochilus,0,157,reference,prepulse,Rotifer
E20D157,D,Euchlanis,0,157,reference,prepulse,Rotifer
E20D157,D,Filinia,0,157,reference,prepulse,Rotifer
E20D157,D,Gastropus,0,157,reference,prepulse,Rotifer
E20D157,D,Hexarthra,0,157,reference,prepulse,Rotifer
E20D157,D,Kellicottia,0,157,reference,prepulse,Rotifer
E20D157,D,Keratella.cochlearis,0.149499007758499,157,reference,prepulse,Rotifer
E20D157,D,Keratella.quadrata,0,157,reference,prepulse,Rotifer
E20D157,D,Lecane,0,157,reference,prepulse,Rotifer
E20D157,D,Lepadella,0,157,reference,prepulse,Rotifer
E20D157,D,Macrochaetus,0,157,reference,prepulse,Rotifer
E20D157,D,Monostyla,0,157,reference,prepulse,Rotifer
E20D157,D,Mytilina,0,157,reference,prepulse,Rotifer
E20D157,D,Notholca,0,157,reference,prepulse,Rotifer
E20D157,D,Platyias,10.8393674772531,157,reference,prepulse,Rotifer
E20D157,D,Ploesoma,0,157,reference,prepulse,Rotifer
E20D157,D,Polyarthra,0.205494121587257,157,reference,prepulse,Rotifer
E20D157,D,Pompholyx,0,157,reference,prepulse,Rotifer
E20D157,D,Synchaeta,0,157,reference,prepulse,Rotifer
E20D157,D,Testudinella,0,157,reference,prepulse,Rotifer
E20D157,D,Trichocerca,0,157,reference,prepulse,Rotifer
E20D157,D,Trichotria,0,157,reference,prepulse,Rotifer
E20D157,D,Ostracod,0,157,reference,prepulse,Ostracod
E20D171,D,Alona,0,171,reference,prepulse,SmCladocera
E20D171,D,Alonella,0,171,reference,prepulse,SmCladocera
E20D171,D,Bosmina,0,171,reference,prepulse,Bosmina
E20D171,D,Camptocercus,0,171,reference,prepulse,LgCladocera
E20D171,D,Ceriodaphnia,0.753172270663769,171,reference,prepulse,Ceriodaphnia
E20D171,D,Chydorus,1.79239654293902,171,reference,prepulse,Chydorus
E20D171,D,Daphnia,0,171,reference,prepulse,Daphnia
E20D171,D,Daphnia.lumholtzi,0,171,reference,prepulse,LgCladocera
E20D171,D,Diaphanosoma,0,171,reference,prepulse,LgCladocera
E20D171,D,Graptoleberis,0,171,reference,prepulse,LgCladocera
E20D171,D,Leptodora,0,171,reference,prepulse,LgCladocera
E20D171,D,Moina,0,171,reference,prepulse,LgCladocera
E20D171,D,Pleuroxus,0,171,reference,prepulse,SmCladocera
E20D171,D,Scapholeberis,0,171,reference,prepulse,LgCladocera
E20D171,D,Simocephalus,7.48336139047268,171,reference,prepulse,Simocephalus
E20D171,D,Calanoida,57.2027575042754,171,reference,prepulse,Calanoid
E20D171,D,Cyclopoida,0.329825446294232,171,reference,prepulse,Cyclopoid
E20D171,D,Nauplii,1.0275814461528,171,reference,prepulse,Nauplii
E20D171,D,Anuraeopsis,0,171,reference,prepulse,Rotifer
E20D171,D,Ascomorpha,0,171,reference,prepulse,Rotifer
E20D171,D,Asplanchna,0,171,reference,prepulse,Rotifer
E20D171,D,Asplanchnopus,0,171,reference,prepulse,Rotifer
E20D171,D,Brachionus,0,171,reference,prepulse,Rotifer
E20D171,D,Conochilus,0,171,reference,prepulse,Rotifer
E20D171,D,Euchlanis,0,171,reference,prepulse,Rotifer
E20D171,D,Filinia,0,171,reference,prepulse,Rotifer
E20D171,D,Gastropus,0,171,reference,prepulse,Rotifer
E20D171,D,Hexarthra,0,171,reference,prepulse,Rotifer
E20D171,D,Kellicottia,0,171,reference,prepulse,Rotifer
E20D171,D,Keratella.cochlearis,0.0966109593611328,171,reference,prepulse,Rotifer
E20D171,D,Keratella.quadrata,0.113708009694867,171,reference,prepulse,Rotifer
E20D171,D,Lecane,0,171,reference,prepulse,Rotifer
E20D171,D,Lepadella,0,171,reference,prepulse,Rotifer
E20D171,D,Macrochaetus,0,171,reference,prepulse,Rotifer
E20D171,D,Monostyla,0,171,reference,prepulse,Rotifer
E20D171,D,Mytilina,0,171,reference,prepulse,Rotifer
E20D171,D,Notholca,0,171,reference,prepulse,Rotifer
E20D171,D,Platyias,0,171,reference,prepulse,Rotifer
E20D171,D,Ploesoma,0,171,reference,prepulse,Rotifer
E20D171,D,Polyarthra,0,171,reference,prepulse,Rotifer
E20D171,D,Pompholyx,0,171,reference,prepulse,Rotifer
E20D171,D,Synchaeta,0,171,reference,prepulse,Rotifer
E20D171,D,Testudinella,0,171,reference,prepulse,Rotifer
E20D171,D,Trichocerca,0,171,reference,prepulse,Rotifer
E20D171,D,Trichotria,0,171,reference,prepulse,Rotifer
E20D171,D,Ostracod,0,171,reference,prepulse,Ostracod
E20D178,D,Alona,0,178,reference,postpulse1,SmCladocera
E20D178,D,Alonella,0,178,reference,postpulse1,SmCladocera
E20D178,D,Bosmina,0,178,reference,postpulse1,Bosmina
E20D178,D,Camptocercus,0,178,reference,postpulse1,LgCladocera
E20D178,D,Ceriodaphnia,0,178,reference,postpulse1,Ceriodaphnia
E20D178,D,Chydorus,7.4070289916944,178,reference,postpulse1,Chydorus
E20D178,D,Daphnia,0,178,reference,postpulse1,Daphnia
E20D178,D,Daphnia.lumholtzi,0,178,reference,postpulse1,LgCladocera
E20D178,D,Diaphanosoma,0,178,reference,postpulse1,LgCladocera
E20D178,D,Graptoleberis,0,178,reference,postpulse1,LgCladocera
E20D178,D,Leptodora,0,178,reference,postpulse1,LgCladocera
E20D178,D,Moina,0,178,reference,postpulse1,LgCladocera
E20D178,D,Pleuroxus,0,178,reference,postpulse1,SmCladocera
E20D178,D,Scapholeberis,0,178,reference,postpulse1,LgCladocera
E20D178,D,Simocephalus,0,178,reference,postpulse1,Simocephalus
E20D178,D,Calanoida,61.0218217713183,178,reference,postpulse1,Calanoid
E20D178,D,Cyclopoida,2.9413469868084,178,reference,postpulse1,Cyclopoid
E20D178,D,Nauplii,5.33247089053152,178,reference,postpulse1,Nauplii
E20D178,D,Anuraeopsis,0,178,reference,postpulse1,Rotifer
E20D178,D,Ascomorpha,0,178,reference,postpulse1,Rotifer
E20D178,D,Asplanchna,0,178,reference,postpulse1,Rotifer
E20D178,D,Asplanchnopus,0,178,reference,postpulse1,Rotifer
E20D178,D,Brachionus,0,178,reference,postpulse1,Rotifer
E20D178,D,Conochilus,0,178,reference,postpulse1,Rotifer
E20D178,D,Euchlanis,0,178,reference,postpulse1,Rotifer
E20D178,D,Filinia,0,178,reference,postpulse1,Rotifer
E20D178,D,Gastropus,0,178,reference,postpulse1,Rotifer
E20D178,D,Hexarthra,0,178,reference,postpulse1,Rotifer
E20D178,D,Kellicottia,0,178,reference,postpulse1,Rotifer
E20D178,D,Keratella.cochlearis,0.796933123710726,178,reference,postpulse1,Rotifer
E20D178,D,Keratella.quadrata,0,178,reference,postpulse1,Rotifer
E20D178,D,Lecane,0,178,reference,postpulse1,Rotifer
E20D178,D,Lepadella,0,178,reference,postpulse1,Rotifer
E20D178,D,Macrochaetus,0,178,reference,postpulse1,Rotifer
E20D178,D,Monostyla,0,178,reference,postpulse1,Rotifer
E20D178,D,Mytilina,0,178,reference,postpulse1,Rotifer
E20D178,D,Notholca,0,178,reference,postpulse1,Rotifer
E20D178,D,Platyias,0,178,reference,postpulse1,Rotifer
E20D178,D,Ploesoma,0,178,reference,postpulse1,Rotifer
E20D178,D,Polyarthra,0,178,reference,postpulse1,Rotifer
E20D178,D,Pompholyx,0,178,reference,postpulse1,Rotifer
E20D178,D,Synchaeta,0,178,reference,postpulse1,Rotifer
E20D178,D,Testudinella,0,178,reference,postpulse1,Rotifer
E20D178,D,Trichocerca,0,178,reference,postpulse1,Rotifer
E20D178,D,Trichotria,0,178,reference,postpulse1,Rotifer
E20D178,D,Ostracod,0,178,reference,postpulse1,Ostracod
E20D185,D,Alona,0,185,reference,postpulse1,SmCladocera
E20D185,D,Alonella,0,185,reference,postpulse1,SmCladocera
E20D185,D,Bosmina,0,185,reference,postpulse1,Bosmina
E20D185,D,Camptocercus,0,185,reference,postpulse1,LgCladocera
E20D185,D,Ceriodaphnia,0,185,reference,postpulse1,Ceriodaphnia
E20D185,D,Chydorus,0,185,reference,postpulse1,Chydorus
E20D185,D,Daphnia,0,185,reference,postpulse1,Daphnia
E20D185,D,Daphnia.lumholtzi,0,185,reference,postpulse1,LgCladocera
E20D185,D,Diaphanosoma,0,185,reference,postpulse1,LgCladocera
E20D185,D,Graptoleberis,0,185,reference,postpulse1,LgCladocera
E20D185,D,Leptodora,0,185,reference,postpulse1,LgCladocera
E20D185,D,Moina,0,185,reference,postpulse1,LgCladocera
E20D185,D,Pleuroxus,0,185,reference,postpulse1,SmCladocera
E20D185,D,Scapholeberis,0,185,reference,postpulse1,LgCladocera
E20D185,D,Simocephalus,0,185,reference,postpulse1,Simocephalus
E20D185,D,Calanoida,37.1740528321864,185,reference,postpulse1,Calanoid
E20D185,D,Cyclopoida,0,185,reference,postpulse1,Cyclopoid
E20D185,D,Nauplii,4.11880853840867,185,reference,postpulse1,Nauplii
E20D185,D,Anuraeopsis,0,185,reference,postpulse1,Rotifer
E20D185,D,Ascomorpha,0.0180374452757522,185,reference,postpulse1,Rotifer
E20D185,D,Asplanchna,0,185,reference,postpulse1,Rotifer
E20D185,D,Asplanchnopus,0,185,reference,postpulse1,Rotifer
E20D185,D,Brachionus,0,185,reference,postpulse1,Rotifer
E20D185,D,Conochilus,0,185,reference,postpulse1,Rotifer
E20D185,D,Euchlanis,0,185,reference,postpulse1,Rotifer
E20D185,D,Filinia,0,185,reference,postpulse1,Rotifer
E20D185,D,Gastropus,0,185,reference,postpulse1,Rotifer
E20D185,D,Hexarthra,0,185,reference,postpulse1,Rotifer
E20D185,D,Kellicottia,0,185,reference,postpulse1,Rotifer
E20D185,D,Keratella.cochlearis,0.210666120074018,185,reference,postpulse1,Rotifer
E20D185,D,Keratella.quadrata,0,185,reference,postpulse1,Rotifer
E20D185,D,Lecane,0,185,reference,postpulse1,Rotifer
E20D185,D,Lepadella,0,185,reference,postpulse1,Rotifer
E20D185,D,Macrochaetus,0,185,reference,postpulse1,Rotifer
E20D185,D,Monostyla,0,185,reference,postpulse1,Rotifer
E20D185,D,Mytilina,0,185,reference,postpulse1,Rotifer
E20D185,D,Notholca,0,185,reference,postpulse1,Rotifer
E20D185,D,Platyias,0,185,reference,postpulse1,Rotifer
E20D185,D,Ploesoma,0,185,reference,postpulse1,Rotifer
E20D185,D,Polyarthra,0.0792757997246017,185,reference,postpulse1,Rotifer
E20D185,D,Pompholyx,0,185,reference,postpulse1,Rotifer
E20D185,D,Synchaeta,0,185,reference,postpulse1,Rotifer
E20D185,D,Testudinella,0,185,reference,postpulse1,Rotifer
E20D185,D,Trichocerca,0,185,reference,postpulse1,Rotifer
E20D185,D,Trichotria,0,185,reference,postpulse1,Rotifer
E20D185,D,Ostracod,0.0645095700797273,185,reference,postpulse1,Ostracod
E20D192,D,Alona,0,192,reference,postpulse1,SmCladocera
E20D192,D,Alonella,0.205119450274039,192,reference,postpulse1,SmCladocera
E20D192,D,Bosmina,0,192,reference,postpulse1,Bosmina
E20D192,D,Camptocercus,0,192,reference,postpulse1,LgCladocera
E20D192,D,Ceriodaphnia,0,192,reference,postpulse1,Ceriodaphnia
E20D192,D,Chydorus,0,192,reference,postpulse1,Chydorus
E20D192,D,Daphnia,0,192,reference,postpulse1,Daphnia
E20D192,D,Daphnia.lumholtzi,0,192,reference,postpulse1,LgCladocera
E20D192,D,Diaphanosoma,0,192,reference,postpulse1,LgCladocera
E20D192,D,Graptoleberis,0,192,reference,postpulse1,LgCladocera
E20D192,D,Leptodora,0,192,reference,postpulse1,LgCladocera
E20D192,D,Moina,0,192,reference,postpulse1,LgCladocera
E20D192,D,Pleuroxus,0,192,reference,postpulse1,SmCladocera
E20D192,D,Scapholeberis,0,192,reference,postpulse1,LgCladocera
